0.20000,0.00000,-0.10000
0.00000,0.00000,0.00000	0.00000,0.00000,0.03000	0.04509,0.00000,0.11926	0.07971,-0.00000,0.02544	0.22614,-0.00000,-0.07924
0.00000,0.00000,0.00000	0.00000,0.00000,0.03000	0.04509,0.00000,0.11926	0.07971,-0.00000,0.02544	0.22614,-0.00000,-0.07924
0.00000,0.00000,0.00000	0.00000,0.00000,0.03000	0.04509,0.00000,0.11926	0.07971,-0.00000,0.02544	0.22614,-0.00000,-0.07924
0.00000,0.00000,0.00000	0.00000,0.00000,0.03000	0.04509,0.00000,0.11926	0.07971,-0.00000,0.02544	0.22614,-0.00000,-0.07924
0.00000,0.00000,0.00000	0.00000,0.00000,0.03000	0.04509,0.00000,0.11926	0.07971,-0.00000,0.02544	0.22614,-0.00000,-0.07924
0.00000,0.00000,0.00000	0.00000,0.00000,0.03000	0.02293,0.00182,0.12732	0.06748,0.00536,0.03786	0.19379,0.01539,-0.08999
0.00000,0.00000,0.00000	0.00000,0.00000,0.03000	0.02293,0.00182,0.12732	0.06748,0.00536,0.03786	0.19379,0.01539,-0.08999
0.00000,0.00000,0.00000	0.00000,0.00000,0.03000	0.02293,0.00182,0.12732	0.06748,0.00536,0.03786	0.19379,0.01539,-0.08999
0.00000,0.00000,0.00000	0.00000,0.00000,0.03000	0.02293,0.00182,0.12732	0.06748,0.00536,0.03786	0.19379,0.01539,-0.08999
0.00000,0.00000,0.00000	0.00000,0.00000,0.03000	0.02293,0.00182,0.12732	0.06748,0.00536,0.03786	0.19379,0.01539,-0.08999
0.00000,0.00000,0.00000	0.00000,0.00000,0.03000	0.02293,0.00182,0.12732	0.06748,0.00536,0.03786	0.19379,0.01539,-0.08999
0.00000,0.00000,0.00000	0.00000,0.00000,0.03000	0.02293,0.00182,0.12732	0.06748,0.00536,0.03786	0.19379,0.01539,-0.08999
0.00000,0.00000,0.00000	0.00000,0.00000,0.03000	0.02293,0.00182,0.12732	0.06748,0.00536,0.03786	0.19379,0.01539,-0.08999
0.00000,0.00000,0.00000	0.00000,0.00000,0.03000	0.02300,0.00000,0.12732	0.06770,0.00000,0.03786	0.19440,-0.00000,-0.08999
0.00000,0.00000,0.00000	0.00000,0.00000,0.03000	0.02300,0.00000,0.12732	0.06770,0.00000,0.03786	0.19440,-0.00000,-0.08999
0.00000,0.00000,0.00000	0.00000,0.00000,0.03000	0.02300,0.00000,0.12732	0.06770,0.00000,0.03786	0.19440,-0.00000,-0.08999
0.00000,0.00000,0.00000	0.00000,0.00000,0.03000	0.02300,0.00000,0.12732	0.06770,0.00000,0.03786	0.19440,-0.00000,-0.08999
0.00000,0.00000,0.00000	0.00000,0.00000,0.03000	0.02300,0.00000,0.12732	0.06770,0.00000,0.03786	0.19440,-0.00000,-0.08999
0.00000,0.00000,0.00000	0.00000,0.00000,0.03000	0.02300,0.00000,0.12732	0.06770,0.00000,0.03786	0.19440,-0.00000,-0.08999
0.00000,0.00000,0.00000	0.00000,0.00000,0.03000	0.02300,0.00000,0.12732	0.06770,0.00000,0.03786	0.19440,-0.00000,-0.08999
0.00000,0.00000,0.00000	0.00000,0.00000,0.03000	0.02300,0.00000,0.12732	0.06770,0.00000,0.03786	0.19440,-0.00000,-0.08999
0.00000,0.00000,0.00000	0.00000,0.00000,0.03000	0.03116,0.00005,0.12502	0.08509,0.00015,0.04081	0.19144,0.00033,-0.10441
0.00000,0.00000,0.00000	0.00000,0.00000,0.03000	0.03116,0.00005,0.12502	0.08509,0.00015,0.04081	0.19144,0.00033,-0.10441
0.00000,0.00000,0.00000	0.00000,0.00000,0.03000	0.03323,0.00102,0.12431	0.07075,0.00218,0.03163	0.19731,0.00608,-0.09631
0.00000,0.00000,0.00000	0.00000,0.00000,0.03000	0.03323,0.00102,0.12431	0.07075,0.00218,0.03163	0.19731,0.00608,-0.09631
0.00000,0.00000,0.00000	0.00000,0.00000,0.03000	0.03323,0.00102,0.12431	0.07075,0.00218,0.03163	0.19731,0.00608,-0.09631
0.00000,0.00000,0.00000	0.00000,0.00000,0.03000	0.03323,0.00102,0.12431	0.07075,0.00218,0.03163	0.19731,0.00608,-0.09631
0.00000,0.00000,0.00000	0.00000,0.00000,0.03000	0.03323,0.00102,0.12431	0.07075,0.00218,0.03163	0.19731,0.00608,-0.09631
0.00000,0.00000,0.00000	0.00000,0.00000,0.03000	0.04056,0.00014,0.12141	0.07570,0.00026,0.02779	0.19859,0.00069,-0.10374
0.00000,0.00000,0.00000	0.00000,0.00000,0.03000	0.04056,0.00014,0.12141	0.07570,0.00026,0.02779	0.19859,0.00069,-0.10374
0.00000,0.00000,0.00000	0.00000,0.00000,0.03000	0.04056,0.00014,0.12141	0.07570,0.00026,0.02779	0.19859,0.00069,-0.10374
0.00000,0.00000,0.00000	0.00000,0.00000,0.03000	0.04056,0.00014,0.12141	0.07570,0.00026,0.02779	0.19859,0.00069,-0.10374
0.00000,0.00000,0.00000	0.00000,0.00000,0.03000	0.04056,0.00014,0.12141	0.07570,0.00026,0.02779	0.19859,0.00069,-0.10374
0.00000,0.00000,0.00000	0.00000,0.00000,0.03000	0.04056,0.00014,0.12141	0.07570,0.00026,0.02779	0.19859,0.00069,-0.10374
0.00000,0.00000,0.00000	0.00000,0.00000,0.03000	0.05739,0.00000,0.11190	0.06375,-0.00000,0.01210	0.20280,-0.00000,-0.10220
0.00000,0.00000,0.00000	0.00000,0.00000,0.03000	0.05739,0.00000,0.11190	0.06375,-0.00000,0.01210	0.20280,-0.00000,-0.10220
0.00000,0.00000,0.00000	0.00000,0.00000,0.03000	0.05739,0.00000,0.11190	0.06375,-0.00000,0.01210	0.20280,-0.00000,-0.10220
0.00000,0.00000,0.00000	0.00000,0.00000,0.03000	0.05204,0.00009,0.11539	0.06730,0.00012,0.01657	0.20202,0.00035,-0.10282
0.00000,0.00000,0.00000	0.00000,0.00000,0.03000	0.05204,0.00009,0.11539	0.06730,0.00012,0.01657	0.20202,0.00035,-0.10282
0.00000,0.00000,0.00000	0.00000,0.00000,0.03000	0.05739,0.00000,0.11190	0.05784,-0.00000,0.01190	0.19950,-0.00000,-0.09915
